"index","mzmed","rtmed","matched","qSvsMB","qSvsNC","modelPredicted","predictVal","BLANK.A_0","BLANK.A_0.5","BLANK.A_1","BLANK.A_2","BLANK.A_3","BLANK.A_4","BLANK.A_5","BLANK.A_6","BLANK.A_7","BLANK.A_8","BLANK.A_9","BLANK.A_10","BLANK.A_11","BPF.A1_0","BPF.A1_0.5","BPF.A1_1","BPF.A1_2","BPF.A1_3","BPF.A1_4","BPF.A1_5","BPF.A1_6","BPF.A1_7","BPF.A1_8","BPF.A1_9","BPF.A1_10","BPF.A2_0","BPF.A2_0.5","BPF.A2_1","BPF.A2_2","BPF.A2_3","BPF.A2_4","BPF.A2_5","BPF.A2_6","BPF.A2_7","BPF.A2_8","BPF.A2_9","BPF.A2_10","BPF.B_0","BPF.B_0.5","BPF.B_1","BPF.B_2","BPF.B_3","BPF.B_4","BPF.B_5","BPF.B_6","BPF.B_7","BPF.B_8","BPF.B_9","BPF.B_10"
4881,289.154633694008,8.41639344262294,0,42.477534130228,0.812848971251916,0,0,531.227340698242,282.046875,0,163.014419555664,0,196.506469726562,233.826919555664,138.016067504883,235.775527954102,383.782211303711,0,0,175.125,318.753967285156,538.88525390625,411.532897949219,553.868316650391,344.503387451172,246.642684936523,0,0,779.239105224609,0,0,0,514.144302368164,318.393615722656,225.145324707031,646.516754150391,0,0,236.744995117188,0,0,178.727279663086,0,0,951.795227050781,1407.6015625,2202.83312988281,3031.23413085938,5608.0849609375,6835.8193359375,7616.90356445312,19001.1000976562,18492.5854492188,16660.2705078125,17725.6083984375,13309.8120117188
4889,810.393240610758,4.58333333333333,0,219282976888021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14211.1254882812,14600.498046875,18469.896484375,22827.57421875,26175.880859375,30532.470703125,32697.3125,21413.2802734375,25954.9755859375,20374.501953125,17039.9594726562,18842.0966796875
4895,355.133834838867,4.325,0,34934106445312.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10571.0107421875,10244.2353515625,10540.45703125,10565.224609375,0
4901,155.086542200159,1.75473251028807,0,6.58043066139403,1.00710603408394,0,0,10966.8422851562,8136.50732421875,4028.5205078125,3173.13232421875,3305.56616210938,2976.69921875,3204.45703125,2957.91162109375,3218.24328613281,2843.67687988281,2749.46618652344,2657.77783203125,2434.59313964844,10013.4711914062,7984.87524414062,3545.64709472656,3738.10827636719,2944.63818359375,3006.91809082031,3456.263671875,2721.04516601562,3096.47351074219,2748.5751953125,2646.91088867188,2695.22778320312,10210.1625976562,8601.046875,3779.69299316406,3623.13757324219,2947.82861328125,2837.19140625,3337.16967773438,2532.35778808594,2513.78283691406,2516.75244140625,2532.48083496094,2490.63037109375,30435.6396484375,30028.2373046875,30303.521484375,27020.3515625,30074.1943359375,26919.2197265625,25683.2431640625,21473.6357421875,27955.814453125,20883.8173828125,19570.24609375,27224.9404296875
4908,151.034209987095,2.45714285714286,0,194.686347790329,7.48208215065676,0,0,0,0,2069.33752441406,0,0,0,0,771.483459472656,0,1539.59930419922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.83947753906,0,0,0,0,0,0,0,0,0,4003.7666015625,2999.43664550781,3393.68933105469,5067,4511.15234375,4497.11303710938,4098.63989257812,15303.1879882812,18099.3369140625,14473.126953125,13429.2172851562,15336.6782226562
4911,342.169676347212,5.23636363636364,0,61.6368197734866,0.456318297705441,0,0,0,685.03857421875,302.059234619141,0,0,0,0,0,0,0,0,0,0,1208.86785888672,1104.42083740234,0,0,0,0,0,0,0,0,0,0,640.349426269531,1039.92169189453,0,0,0,0,0,0,0,0,0,0,1828.05010986328,1703.72302246094,2567.26733398438,4375.0185546875,7180.283203125,7281.80224609375,8302.65112304688,15641.1904296875,19265.4013671875,14763.8740234375,14722.8608398438,25443.041015625
4913,320.127579632927,2.52941176470588,0,73622294413248.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.42236328125,4138.50085449219,3603.91796875,4380.89453125,15406.0551757812,15123.9072265625,15565.03515625,13931.9916992188,15108.0283203125
4915,243.079880039866,1.72439024390244,0,4.71319398005837,1.00112306386027,0,0,21562.2744140625,12644.7431640625,8050.39135742188,0,865.135437011719,2128.61157226562,0,2705.48168945312,0,2023.06951904297,2385.94274902344,0,0,18620.3706054688,17476.373046875,3608.470703125,0,0,0,0,2481.12078857422,1254.78588867188,2362.61169433594,4890.1767578125,0,12336.5278320312,12115.6616210938,12686.9653320312,4010.64086914062,0,1495.04553222656,0,2153.33215332031,0,0,1074.5126953125,0,17573.423828125,18163.80078125,18149.2734375,17054.880859375,17551.1484375,14202.7211914062,15718.3056640625,18419.5048828125,19596.5263671875,20575.9833984375,20911.2138671875,29651.765625
4920,218.107039133708,2.07083333333333,0,169125623168945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7090.04541015625,7420.43432617188,6589.951171875,6366.97314453125,12293.8852539062,16608.8647460938,13884.3515625,26135.076171875,25135.1904296875,20718.177734375,26146.7861328125,34561.01171875
4922,486.186155531141,1.63333333333333,0,110747243550618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2928.26452636719,7500.29858398438,7302.53491210938,7315.24609375,21941.4794921875,22196.3095703125,18919.7578125,14438.6713867188,30354.1298828125
4925,255.085128213477,1.27322834645669,0,6.80287160656728,0.986703836469255,0,0,22287.8076171875,11613.4633789062,2166.88616943359,1400.79693603516,1104.85363769531,990.637878417969,1250.39715576172,1403.32067871094,1018.62875366211,615.23974609375,1010.79019165039,808.095397949219,370.211029052734,24517.21875,11493.7827148438,2476.17053222656,1944.82012939453,491.113586425781,548.479614257812,0,1221.59680175781,0,0,981.252075195312,0,24534.458984375,9007.9580078125,2316.35046386719,2068.55706787109,1110.8720703125,448.321655273438,0,1099.82989501953,469.215942382812,477.525604248047,551.645568847656,385.227111816406,22531.2353515625,23236.1015625,27340.3447265625,29271.39453125,26932.69921875,27256.5380859375,27448.4228515625,23227.3955078125,17195.3134765625,21485.322265625,20059.2197265625,27030.6474609375
4927,215.076068282127,8.5125,0,21.0447636057827,0.0651297767767617,0,0,0,0,0,0,0,0,0,0,0,207.140625,0,0,0,0,0,0,0,0,0,0,0,0,466.941162109375,0,0,0,0,0,0,0,2079.41455078125,3085.994140625,239.211212158203,0,0,0,0,0,2365.35241699219,3135.16235351562,2601.78063964844,1638.31286621094,3426.46301269531,3006.50549316406,14374.1245117188,12904.3973388672,9458.75549316406,7653.72448730469,1218.22869873047
4931,360.126742045085,2.2875,0,120384381815592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2614.26574707031,2683.24877929688,3480.734375,5110.69946289062,10850.6276855469,10197.0107421875,7027.041015625,26917.08203125,24876.916015625,16792.0107421875,13842.6831054688,20068.9384765625
4933,556.223979949951,2.025,0,106538976033529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5970.4521484375,7283.87109375,7136.85766601562,17328.8173828125,22621.580078125,17505.5903320312,17654.2294921875,32345.373046875
4935,215.099689830433,1.79318181818182,0,12.7125784020904,1.12490844933818,0,0,5612.79077148438,5692.943359375,3549.58068847656,0,0,0,0,0,0,0,0,0,0,5242.4375,5152.84912109375,0,1428.83508300781,0,0,0,0,0,0,0,0,5366.12866210938,5031.35229492188,1198.50268554688,959.831176757812,0,0,0,0,0,0,0,0,7312.81982421875,6800.80517578125,6986.01489257812,8271.71508789062,9579.59716796875,15503.3549804688,12521.3569335938,17342.6489257812,13414.1586914062,21433.2026367188,18413.4404296875,17386.8125
4936,239.13464764048,6.40406091370558,0,9.03814341717457,0.992314083676169,0,0,1390.04235839844,2696.50817871094,2194.08850097656,0,2544.32543945312,2129.5927734375,2353.27600097656,1777.36364746094,2240.35021972656,1666.43762207031,1729.94995117188,1580.12371826172,0,1151.33972167969,1388.06628417969,0,1281.63305664062,2157.09161376953,2172.732421875,2352.79235839844,1831.39367675781,2153.71997070312,1734.58343505859,1828.46826171875,1677.16278076172,1518.93005371094,1154.73010253906,1167.47998046875,2317.99658203125,2164.72021484375,1732.39001464844,2296.56005859375,1992.71502685547,2050.51245117188,1884.55584716797,1913.05609130859,1569.30444335938,5087.6484375,5965.60620117188,9394.7275390625,11675.193359375,17716.166015625,18714.1142578125,21558.474609375,19207.9345703125,19872.15234375,16648.9375,18570.5693359375,23093.5029296875
4938,266.092495918274,4.825,0,183.271570296474,4.30075396849268e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.041687011719,0,0,0,516.39794921875,0,0,621.293579101562,707.41845703125,1956.46575927734,845.625671386719,9042.9013671875,16871.0883789062,7874.2060546875,6672.39892578125,6028.7919921875
4941,417.197245164351,6.57727272727272,0,10.1564692491978,0.887571496348837,0,0,12474.5703125,6014.77954101562,1240.48168945312,361.205123901367,679.923278808594,296.513885498047,287.6875,0,524.696716308594,0,0,0,0,12910.37890625,8700.05712890625,387.144180297852,620.805328369141,646.690032958984,547.30908203125,272.769592285156,0,610.154541015625,0,0,0,10881.0625,7309.42724609375,559.532089233398,812.07763671875,674.817413330078,278.015625,299.989990234375,0,0,0,0,0,19078.5322265625,13774.1962890625,16567.224609375,17611.83984375,22268.0234375,20515.5595703125,20301.6806640625,23764.826171875,23556.23828125,14719.98046875,16507.5834960938,22445.947265625
4945,388.066410064697,3.7,0,30651765136718.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9631.466796875,10805.74609375,7679.2509765625,8665.654296875,0
4950,227.097736451684,1.44146341463415,0,7.85823484883978,1.23169325102234,0,0,5425.72094726562,4576.82934570312,4615.40551757812,2159.31311035156,684.044799804688,0,0,402.579406738281,0,0,0,0,0,4864.40185546875,4170.06164550781,3330.2734375,796.611877441406,0,0,0,0,0,0,0,0,4554.32495117188,4656.51611328125,2854.95837402344,1548.58911132812,0,0,0,0,0,0,0,0,0,0,1850.00695800781,0,0,8706.8076171875,10793.2138671875,11692.8696289062,15233.8813476562,14527.9970703125,16317.2612304688,26082.978515625
4956,217.089698144945,1.68813559322034,0,62.8718498213963,1.24545649740655,0,0,2171.48217773438,2022.56311035156,2315.10375976562,0,0,0,0,0,0,0,0,0,0,2455.66772460938,1130.43823242188,0,1337.59069824219,0,0,0,0,0,0,0,0,2590.189453125,1007.07861328125,0,1127.61840820312,0,0,0,0,0,0,0,0,38892.2734375,29886.1552734375,30634.06640625,27427.744140625,30020.669921875,26484.2763671875,23305.55078125,17417.0654296875,26924.5546875,13550.3486328125,12305.7841796875,26463.6455078125
4959,309.049158732096,1.2202380952381,0,61.4619463998524,0.753378347425997,0,0,0,2648.7900390625,0,706.125,0,0,293.711212158203,0,0,0,0,0,0,1668.47961425781,3320.39221191406,788.767578125,692.6005859375,0,0,0,0,0,412.984924316406,0,335.591125488281,0,1383.14086914062,0,0,0,0,0,0,339.002716064453,0,0,0,18028.0068359375,17036.8115234375,19997.7470703125,19555.728515625,21613.8173828125,32492.7783203125,30487.6064453125,23093.703125,29532.6787109375,17250.84375,20323.759765625,25350.9091796875
4962,374.674962017987,6.81351351351352,0,27.5754240512296,0.613530192551764,0,0,1449.52795410156,1106.95355224609,0,0,0,0,0,0,0,0,0,0,0,2332.25170898438,1783.41235351562,0,0,0,0,0,0,0,0,0,0,2557.55133056641,1019.41036987305,0,0,0,0,0,0,0,0,0,0,4112.18896484375,3367.29418945312,3662.72338867188,4168.36193847656,4516.55505371094,3660.10766601562,3819.7958984375,15985.591796875,16518.203125,14377.94921875,14532.970703125,17341.966796875
4970,786.911422729492,9.41666666666667,0,79251037190755.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300.93969726562,4283.36865234375,4545.32641601562,4227.66772460938,4849.51635742188,3595.80383300781,3984.05993652344,14657.5419921875,10140.2607421875,13102.2260742188,15900.1811523438,12514.3520507812
4971,291.133749502676,5.11481481481481,0,123.953313549633,2.76200079850324e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.516815185547,0,0,0,0,0,0,0,0,0,0,0,0,440.418487548828,0,0,0,0,0,0,0,0,0,0,1526.00518798828,1733.53118896484,1684.68817138672,2054.44891357422,2299.87213134766,2294.04187011719,2202.60900878906,8682.21313476562,10082.5078125,8489.29174804688,8615.39685058594,4189.09899902344
4979,489.228215731107,5.45384615384616,0,12.942752897741,1.33863765889133,0,0,3118.111328125,3395.91015625,0,0,0,0,0,0,0,0,0,0,0,2648.47229003906,996.375549316406,0,0,0,0,0,0,0,0,0,0,2552.84936523438,2785.97790527344,0,0,0,0,0,0,0,0,0,0,4873.94873046875,3949.19006347656,0,0,0,3375.34985351562,0,12400.7316894531,12568.2451171875,9445.86987304688,8415.92456054688,3107.48364257812
4982,384.177211337619,3.81666666666667,0,81774145914713.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140.65625,5703.17822265625,8773.69384765625,11197.6625976562,10786.0986328125,14372.66796875,12131.8671875,13545.591796875,17477.55859375
4985,370.183118111747,3.90285714285714,0,28.1952917476168,0.746603742285035,0,0,2311.21606445312,1273.04736328125,0,0,0,0,0,0,0,0,0,0,0,2516.8251953125,2266.61279296875,0,0,0,0,0,0,0,0,0,0,1989.92230224609,2089.57641601562,0,0,0,0,0,0,0,0,0,0,3114.59826660156,3884.91430664062,6664.60766601562,9539.74853515625,13190.8959960938,13114.427734375,14844.1342773438,12122.9399414062,12644.1967773438,12067.8681640625,10798.5229492188,12959.6884765625
4986,342.19980875651,6.58222222222222,0,105.613324503425,0.815899374935813,0,0,1132.55569458008,1232.51306152344,0,0,0,0,0,0,124.55778503418,0,0,0,0,1353.10272216797,1429.25854492188,0,0,166.89811706543,0,0,0,0,0,0,0,1122.35729980469,1415.21722412109,0,146.5,0,0,0,0,0,0,0,0,26911.521484375,23727.1884765625,26155.6298828125,30980.88671875,13182.0830078125,30128.3701171875,32384.9873046875,27110.7685546875,27660.810546875,13457.2998046875,16784.1811523438,28993.833984375
4988,250.115353088379,5.472,0,88949760284423.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.349975585938,1943.48907470703,3113.97412109375,6107.25146484375,8983.52807617188,10554.1376953125,13815.87890625,10364.2319335938,12524.2485351562,12215.8740234375,11849.9106445312,14649.837890625
4997,384.178194681803,4.725,0,45301273803710.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186.79028320312,1157.19561767578,1357.63903808594,1985.41766357422,2447.61474609375,2474.76599121094,2924.51318359375,7355.98608398438,10515.7309570312,8306.25927734375,7691.58129882812,6958.03442382812
4999,249.031263091347,1.22045454545455,0,53.6974155354753,1.76329192036893,0,0,4304.74975585938,4408.56103515625,0,776.7451171875,0,456.953247070312,0,0,441.622497558594,0,0,0,0,0,2651.14770507812,2067.62860107422,2255.56872558594,423.820068359375,0,0,0,0,0,0,0,0,1782.06774902344,1012.06408691406,684.525024414062,0,0,0,0,0,0,0,0,26068.1708984375,25254.337890625,27626.2861328125,26531.2255859375,24804.08984375,27792.73046875,26389.173828125,24865.259765625,26817.3291015625,13618.64453125,24152.7587890625,18108.607421875
5006,506.232089360555,4.7375,0,118115887858073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13397.34765625,12116.4013671875,12496.6879882812,13239.0766601562,13298.6982421875,12305.4106445312,11965.880859375,13822.6469726562,11932.412109375,9662.3701171875,8658.55419921875,8843.57861328125
5008,407.099149150233,1.29354838709677,0,98.7422378187768,8.78615572706681e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558.08032226562,0,0,0,0,0,0,0,0,0,0,0,1173.48974609375,0,0,0,0,0,0,0,0,0,0,0,7462.57202148438,7132.33129882812,8440.30932617188,8191.78173828125,10813.1225585938,12134.98828125,11577.64453125,11643.482421875,16159.9296875,10913.4677734375,9184.05078125,21206.990234375
5011,414.183603140024,5.79615384615385,0,58355994262695.3,190600128173.828,0,0,0,247.780166625977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3773.51025390625,3717.42028808594,4116.29748535156,4639.43603515625,5807.49951171875,5165.87109375,5852.83520507812,8790.67492675781,8910.03796386719,7519.54052734375,7652.82861328125,4081.2412109375
5023,259.082986450195,3.48,0,52555103759765.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10107.6547851562,12203.1806640625,10499.45703125,13252.6572265625,17003.1748046875
5029,712.316898349762,4.8,0,51489960378011.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339.31665039062,2805.55737304688,2386.18676757812,2861.14508056641,9637.30322265625,12315.4223632812,10277.5180664062,8926.900390625,11238.6025390625
5031,117.049745881712,1.76623376623377,0,9.98774315831434,1.02759544920479,0,0,2908.85302734375,6968.2626953125,7064.41918945312,0,0,0,0,0,0,0,0,0,0,3488.64794921875,8388.263671875,5961.44921875,0,0,0,0,0,0,0,0,0,3299.9404296875,2940.85400390625,6357.6083984375,0,0,0,0,0,0,0,0,0,12355.7626953125,7370.98876953125,10627.541015625,13071.0751953125,15357.6865234375,13938.7973632812,14398.1069335938,14551.1552734375,12680.4389648438,12767.8618164062,13553.2631835938,11324.611328125
5034,224.049877875674,1.27522123893805,0,9.09238201031076,1.23480607441192,0,0,5000.76391601562,4056.919921875,2268.61181640625,632.230224609375,804.573669433594,301.725006103516,296.053894042969,1067.56594848633,404.337158203125,550.236083984375,952.852813720703,321.571960449219,420.868896484375,4384.623046875,3006.07873535156,1663.67456054688,1438.68695068359,392.398590087891,0,0,439.515777587891,0,414.699584960938,647.101043701172,0,4200.70288085938,3686.30163574219,1416.55249023438,1160.76733398438,348.704162597656,285.800720214844,377.807678222656,902.353637695312,358.938781738281,0,409.010406494141,0,8466.4375,8814.080078125,8545.59375,9480.6533203125,9514.99365234375,9503.42529296875,9724.39794921875,10444.2666015625,10696.71484375,9513.11328125,10013.7211914062,11363.76171875
5037,239.111440409785,4.67391304347826,0,218.814931559856,2.44378414706472,0,0,0,1005.98229980469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.968139648438,0,0,0,0,0,0,0,0,0,0,0,0,3750.8388671875,0,3936.93139648438,8768.21728515625,5073.779296875,11878.6547851562,4836.83935546875,11730.7875976562,12084.5483398438,5548.20654296875,9703.5556640625,5833.8291015625
5039,177.055572414398,1.3125,0,38.9934831994314,1.9269111325624,0,0,2501.56811523438,2783.91516113281,1034.32531738281,0,0,0,0,0,0,0,0,0,0,1968.31860351562,3003.87084960938,0,0,0,0,0,0,0,0,0,0,0,1082.75451660156,0,0,0,0,0,0,0,0,0,0,9901.09814453125,7756.69311523438,8896.5693359375,5739.4189453125,8526.4697265625,9066.82470703125,9259.6240234375,10153.078125,12228.8056640625,9919.6435546875,11168.4477539062,15435.0048828125
5042,685.82106018625,7.72857142857143,0,66.447280203788,2.4348160565746e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.065948486328,0,0,0,0,0,0,0,0,0,0,0,308.054443359375,143.580352783203,0,0,0,0,0,0,0,0,0,0,1005.60736083984,653.255035400391,662.061126708984,663.771911621094,743.797393798828,689.6396484375,233.044998168945,9825.51715087891,6307.16967773438,6120.01605224609,4919.93145751953,924.754974365234
5043,275.07498997514,1.28817204301075,0,5.80159049161999,1.00677264878755,0,0,5419.0341796875,5043.49389648438,3144.5869140625,2749.45764160156,1202.27984619141,417.295959472656,644.175231933594,1199.02227783203,369.824279785156,457.725006103516,403.260345458984,0,321.022613525391,5826.84228515625,4911.259765625,5045.02612304688,3478.720703125,0,217.754470825195,0,353.225799560547,0,0,0,0,5956.3681640625,4466.4375,3852.43933105469,2568.21032714844,1114.23489379883,319.133697509766,0,0,361.002197265625,366.860107421875,351.553649902344,0,6949.93188476562,7271.82177734375,7887.13354492188,7850.12719726562,8843.505859375,11102.87109375,10328.1000976562,9126.498046875,12634.931640625,9686.79541015625,8828.97607421875,13168.7724609375
5044,328.157371784079,3.81379310344827,0,33.5698087215502,0.413282696654882,0,0,1940.04553222656,0,0,0,0,0,0,0,0,0,0,0,0,4705.86254882812,0,0,0,0,0,0,0,0,0,0,0,3960.41491699219,0,0,0,0,0,0,0,0,0,0,0,10121.1279296875,7256.10766601562,9324.619140625,13302.8676757812,15216.0825195312,11002.3393554688,11617.6186523438,14833.6240234375,13926.4165039062,12029.63671875,12386.7646484375,14445.43359375
5046,161.073792197488,4.34848484848485,0,53701962890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945.107421875,9894.51220703125,4883.81005859375,5263.74755859375,12166.5932617188,9599.32763671875,4954.87255859375,12734.384765625
5047,316.113626098633,4.4,0,19939612223307.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5235.2978515625,5970.1435546875,5365.2490234375,4596.17333984375,2760.6708984375
5049,513.252321879069,4.56111111111111,0,28.4089848400481,0.852915998119717,0,0,3363.93762207031,2224.96252441406,0,0,0,0,0,0,0,0,0,0,0,3368.24157714844,2773.72387695312,0,0,0,0,0,0,0,0,0,0,3453.06433105469,2502.25708007812,0,0,0,0,0,0,0,0,0,0,10353.5473632812,13291.193359375,17019.625,18692.3759765625,18885.7177734375,19543.1328125,18635.927734375,12823.9536132812,14503.2885742188,10559.4252929688,8288.91625976562,9238.7158203125
5050,346.097900390625,5.16666666666667,0,13993534342447.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6471.56103515625,0,5323.89013671875,4996.7900390625,0
5051,347.66675215501,6.57307692307692,0,888.4933268583,1.73831070241852,0,0,0,178.902450561523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.001388549805,0,0,0,0,0,0,0,0,0,0,0,1033.50274658203,2188.73187255859,2707.26354980469,4524.16467285156,6655.60864257812,6959.20092773438,8256.24389648438,10552.0151367188,10159.6123046875,9772.84765625,10083.1079101562,11515.18359375
5052,454.229719373915,4.66296296296296,0,45.0733287748862,0.902423403011415,0,0,0,2071.34228515625,0,0,0,0,0,0,0,0,0,0,0,0,4237.4970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285.4345703125,2843.48950195312,3279.85205078125,4437.54809570312,5828.27807617188,6813.53198242188,8947.55078125,9895.7001953125,10437.5966796875,10766.2646484375,11936.1982421875,18027.6044921875
5053,801.419592129919,9.55555555555555,0,18231542510986.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.216217041016,166.582855224609,271.5322265625,279.828887939453,717.003204345703,782.810180664062,794.877563476562,1447.83654785156,1672.82299804688,6934.63537597656,1979.67517089844,6640.02978515625
5054,61.988661972093,2.00308641975309,0,3.89735386491076,0.686313537017459,0,0,1863.95922851562,4605.93603515625,2627.36279296875,0,0,742.612487792969,823.72021484375,884.416809082031,0,879.420776367188,1822.33837890625,1712.05963134766,673.358581542969,1533.22839355469,3467.91491699219,0,6293.2294921875,0,0,903.324462890625,1812.91546630859,1731.57940673828,1632.56274414062,1878.15087890625,2158.88244628906,2738.44879150391,1998.88647460938,4017.08435058594,7251.09399414062,0,553.534729003906,0,690.576599121094,0,1760.75006103516,2687.84057617188,1637.92700195312,5380.33032226562,5429.08642578125,4899.2626953125,5531.21435546875,5646.24829101562,5406.07153320312,5884.47216796875,8753.70385742188,10868.703125,9497.6083984375,8655.03491210938,11247.5244140625
5055,234.045420328776,1.25098039215686,0,6.8278796316573,0.891985312954609,0,0,0,2431.22973632812,2134.44482421875,1618.62255859375,975.580535888672,600.332824707031,600.379333496094,1389.99188232422,441.004486083984,1181.48004150391,0,0,0,0,2469.6015625,2139.5439453125,4650.45288085938,1445.41290283203,661.767028808594,509.72802734375,0,0,0,593.024719238281,0,0,2192.09838867188,1233.15710449219,3868.34655761719,1387.33166503906,876.501892089844,0,479.794128417969,0,0,1032.22537231445,0,2818.025390625,0,3341.2802734375,6547.06494140625,7200.166015625,6818.92260742188,7027.923828125,8447.06420898438,9160.11572265625,9644.177734375,8659.58740234375,10696.3540039062
5056,370.165181159973,3.55625,0,69105671997070.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6227.66772460938,7166.7900390625,8452.08837890625,15703.365234375,15172.228515625,9600.09765625,9377.66064453125,11226.908203125
5057,426.161804199219,5.6,0,16317191975911.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6361.20458984375,3356.07275390625,5201.44482421875,4661.908203125,0
5059,198.079011546241,8.32916666666667,0,28.9560668326373,0.329298695268915,0,0,0,502.425231933594,242.271835327148,258.104644775391,192.120193481445,0,222.219192504883,0,169.8125,172.290176391602,0,223.949157714844,0,429.705108642578,246.029602050781,229.056030273438,357.063293457031,246.253952026367,1323.66638183594,437.156921386719,227.673614501953,197.387969970703,0,167.673614501953,0,0,0,589.6650390625,505.792419433594,485.649047851562,479.337280273438,4146.36254882812,448.148880004883,202.347229003906,0,399.445175170898,0,12230.90625,10925.7470703125,12826.2446289062,13455.0893554688,15591.3686523438,16283.1083984375,16488.5927734375,11442.1284179688,13896.6328125,10026.462890625,9706.76220703125,18099.7275390625
5060,356.115234375,9.61428571428571,0,20727621612548.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.172546386719,696.453125,0,0,585.830505371094,0,0,8870.61926269531,3426.85101318359,6692.15454101562,3949.06494140625,0
